time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city
2024-04-18,8.6,8.0,10.0,5.0,,37.0,22.9,,1018.8,,New York
2024-04-19,9.8,8.0,12.8,4.0,,99.0,12.1,,1020.4,,New York
2024-04-20,12.9,9.0,20.6,3.9,,245.0,8.4,,1014.3,,New York
2024-04-21,9.2,6.7,12.0,0.0,,292.0,8.2,,1016.4,,New York
2024-04-22,11.0,6.7,17.2,0.0,,268.0,10.0,,1018.3,,New York
2024-04-23,11.3,7.8,15.6,0.0,,204.0,11.2,,1019.9,,New York
2024-04-24,14.5,10.0,21.0,0.4,,261.0,8.5,,1013.0,,New York
2024-04-25,9.6,7.0,13.3,0.0,,96.0,15.0,,1026.4,,New York
2024-04-26,10.3,6.7,14.4,0.0,,213.0,11.0,,1031.9,,New York
2024-04-27,10.8,7.8,15.0,0.0,,203.0,11.8,,1032.3,,New York
2024-04-28,15.7,10.0,23.9,0.9,,245.0,6.2,,1021.2,,New York
2024-04-29,18.9,14.0,27.8,9.5,,146.0,9.4,,1015.7,,New York
2024-04-30,14.1,11.0,17.8,0.1,,45.0,17.6,,1013.6,,New York
2024-05-01,15.0,11.0,23.0,1.0,,149.0,9.3,,1014.0,,New York
2024-05-02,16.9,11.0,24.0,0.0,,118.0,8.9,,1014.8,,New York
2024-05-03,14.0,11.0,18.3,0.0,,92.0,12.5,,1021.8,,New York
2024-05-04,12.4,10.6,16.0,0.6,,91.0,12.9,,1026.4,,New York
2024-05-05,11.0,10.0,12.2,9.9,,87.0,12.1,,1024.2,,New York
2024-05-06,16.0,12.0,22.8,0.0,,269.0,7.6,,1015.4,,New York
2024-05-07,20.6,15.6,27.0,0.0,,263.0,8.7,,1008.4,,New York
2024-05-08,22.6,17.8,28.3,0.5,,259.0,13.4,,1002.7,,New York
2024-05-09,18.3,15.0,21.1,0.2,,19.0,8.9,,1006.8,,New York
2024-05-10,11.5,10.6,14.0,12.6,,67.0,16.6,,1009.0,,New York
2024-05-11,12.6,9.0,16.7,0.0,,149.0,13.1,,1011.4,,New York
2024-05-12,11.3,9.0,14.4,7.2,,207.0,11.6,,1013.8,,New York
2024-05-13,13.6,10.0,18.0,0.0,,233.0,11.2,,1018.1,,New York
2024-05-14,17.4,13.0,21.1,2.7,,227.0,8.4,,1015.9,,New York
2024-05-15,16.1,15.0,18.0,4.0,,42.0,14.4,,1009.8,,New York
2024-05-16,16.8,15.0,19.0,3.5,,21.0,15.6,,1006.6,,New York
2024-05-17,18.2,15.6,22.0,0.0,,48.0,14.7,,1014.0,,New York
2024-05-18,17.0,15.0,21.0,2.6,,53.0,8.8,,1015.4,,New York
2024-05-19,18.2,13.9,23.3,0.0,,66.0,12.8,,1015.9,,New York
2024-05-20,17.5,13.0,22.2,0.0,,153.0,8.7,,1017.4,,New York
2024-05-21,20.9,14.0,27.8,0.0,,203.0,6.8,,1015.7,,New York
2024-05-22,23.0,17.8,28.0,0.0,,225.0,9.3,,1014.2,,New York
2024-05-23,22.3,20.0,26.0,13.8,,246.0,8.8,,1011.9,,New York
2024-05-24,24.1,19.0,29.4,0.0,,253.0,9.4,,1010.5,,New York
2024-05-25,22.2,18.9,26.0,0.0,,122.0,9.9,,1011.7,,New York
2024-05-26,21.3,18.9,26.1,0.0,,119.0,9.5,,1013.0,,New York
2024-05-27,19.9,18.9,23.0,35.5,,141.0,9.9,,1010.1,,New York
2024-05-28,22.5,18.9,27.0,0.0,,272.0,14.1,,1007.5,,New York
2024-05-29,20.3,16.7,26.0,1.4,,273.0,10.2,,1012.9,,New York
2024-05-30,18.8,15.0,22.0,1.2,,329.0,8.4,,1014.7,,New York
2024-05-31,20.7,15.6,25.6,0.0,,331.0,6.5,,1020.1,,New York
2024-06-01,20.7,13.2,28.0,0.0,,291.0,13.2,,1020.2,,New York
2024-06-02,21.1,14.0,27.8,0.0,,230.0,15.4,,1016.7,,New York
2021-06-04,20.0,16.1,25.0,0.0,,358.0,1.6,,1013.6,,Los Angeles
2021-06-05,19.5,16.7,24.4,0.0,,319.0,3.8,,1013.6,,Los Angeles
2021-06-06,19.1,16.7,22.8,0.0,,325.0,3.4,,1012.4,,Los Angeles
2021-06-07,18.0,16.7,21.1,0.0,,28.0,3.3,,1013.0,,Los Angeles
2021-06-08,19.2,16.7,22.2,0.0,,332.0,2.9,,1015.8,,Los Angeles
2021-06-09,19.4,16.1,23.9,0.0,,342.0,3.8,,1017.6,,Los Angeles
2021-06-10,19.7,15.0,23.3,0.0,,336.0,4.2,,1017.2,,Los Angeles
2021-06-11,20.7,15.0,26.7,0.0,,323.0,2.9,,1013.1,,Los Angeles
2021-06-12,21.8,16.1,27.2,0.0,,326.0,2.5,,1010.6,,Los Angeles
2021-06-13,21.4,16.7,27.8,0.0,,348.0,1.3,,1011.6,,Los Angeles
2021-06-14,23.1,17.2,28.9,0.0,,341.0,2.3,,1011.7,,Los Angeles
2021-06-15,24.9,18.9,32.2,0.0,,349.0,1.4,,1009.9,,Los Angeles
2021-06-16,24.5,20.0,30.6,0.0,,3.0,1.8,,1009.7,,Los Angeles
2021-06-17,22.7,19.4,28.9,0.5,,339.0,1.9,,1008.6,,Los Angeles
2021-06-18,21.6,19.4,27.2,0.0,,319.0,2.8,,1008.3,,Los Angeles
2021-06-19,21.0,17.8,25.0,0.0,,312.0,3.0,,1008.5,,Los Angeles
2021-06-20,20.0,17.2,25.0,0.0,,331.0,2.7,,1010.8,,Los Angeles
2021-06-21,20.7,17.8,26.7,0.0,,337.0,2.9,,1013.8,,Los Angeles
2021-06-22,20.3,16.7,23.9,0.0,,327.0,3.9,,1012.8,,Los Angeles
2021-06-23,20.8,17.2,26.1,0.0,,314.0,4.1,,1013.0,,Los Angeles
2021-06-24,19.5,16.7,22.8,0.0,,307.0,4.5,,1015.3,,Los Angeles
2021-06-25,20.7,16.7,24.4,0.0,,331.0,2.6,,1013.0,,Los Angeles
2021-06-26,21.5,17.2,26.7,0.0,,352.0,0.9,,1009.3,,Los Angeles
2021-06-27,22.2,18.3,26.7,0.0,,345.0,2.2,,1005.9,,Los Angeles
2021-06-28,22.5,19.4,26.1,0.0,,349.0,2.3,,1005.6,,Los Angeles
2021-06-29,22.2,19.4,26.7,0.0,,351.0,1.4,,1008.7,,Los Angeles
2021-06-30,22.0,18.9,26.7,0.0,,338.0,2.5,,1011.8,,Los Angeles
2021-07-01,22.5,19.4,27.2,0.0,,325.0,3.3,,1012.0,,Los Angeles
2021-07-02,21.3,17.8,27.8,0.0,,337.0,2.1,,1012.1,,Los Angeles
2021-07-03,21.6,17.8,27.2,0.0,,341.0,1.8,,1012.5,,Los Angeles
2021-07-04,21.3,17.8,26.7,0.0,,324.0,2.4,,1013.9,,Los Angeles
2021-07-05,20.4,16.7,26.7,0.0,,337.0,2.1,,1014.2,,Los Angeles
2021-07-06,21.4,17.8,26.7,0.0,,316.0,2.8,,1012.8,,Los Angeles
2021-07-07,22.0,18.3,26.1,0.0,,331.0,2.8,,1009.9,,Los Angeles
2021-07-08,23.5,20.0,27.2,0.0,,338.0,2.2,,1009.7,,Los Angeles
2021-07-09,24.5,20.6,28.9,0.0,,344.0,1.6,,1012.0,,Los Angeles
2021-07-10,23.9,20.6,28.9,0.0,,331.0,2.6,,1012.5,,Los Angeles
2021-07-11,24.0,20.0,28.9,0.0,,348.0,2.4,,1011.6,,Los Angeles
2021-07-12,23.3,20.6,27.8,0.0,,317.0,3.7,,1011.4,,Los Angeles
2021-07-13,22.8,20.6,27.8,2.5,,336.0,2.8,,1012.2,,Los Angeles
2021-07-14,23.7,19.4,28.9,0.0,,315.0,2.7,,1013.8,,Los Angeles
2021-07-15,23.6,20.0,28.3,0.0,,314.0,3.3,,1014.3,,Los Angeles
2021-07-16,22.9,19.4,27.2,0.0,,318.0,2.8,,1013.1,,Los Angeles
2021-07-17,22.8,18.9,28.9,0.0,,320.0,3.1,,1013.1,,Los Angeles
2021-07-18,24.1,19.4,30.6,0.0,,332.0,2.9,,1014.2,,Los Angeles
2021-07-19,24.8,20.6,30.6,0.0,,326.0,3.5,,1015.5,,Los Angeles
2021-07-20,24.1,20.0,29.4,0.0,,320.0,2.9,,1014.1,,Los Angeles
2021-07-21,24.5,20.0,31.7,0.0,,341.0,1.7,,1010.8,,Los Angeles
2021-07-22,24.6,21.1,30.0,0.0,,348.0,2.1,,1013.0,,Los Angeles
2021-07-23,23.4,19.4,28.3,0.0,,316.0,3.8,,1015.9,,Los Angeles
2021-07-24,22.5,20.0,26.7,0.0,,351.0,0.9,,1015.3,,Los Angeles
2021-07-25,22.2,19.4,26.7,0.0,,307.0,3.2,,1014.0,,Los Angeles
2021-07-26,21.3,19.4,24.4,3.1,,319.0,3.5,,1013.5,,Los Angeles
2021-07-27,21.4,18.9,25.6,0.0,,308.0,3.2,,1014.6,,Los Angeles
2021-07-28,22.6,18.3,27.2,0.0,,316.0,3.1,,1014.9,,Los Angeles
2021-07-29,22.2,18.3,27.2,0.0,,336.0,2.7,,1012.4,,Los Angeles
2021-07-30,21.3,17.8,26.7,0.0,,322.0,2.8,,1013.1,,Los Angeles
2021-07-31,21.2,17.8,25.6,0.0,,320.0,2.8,,1015.5,,Los Angeles
2021-08-01,23.1,17.8,29.4,0.0,,340.0,2.7,,1016.1,,Los Angeles
2021-08-02,24.1,17.8,32.8,0.0,,336.0,2.3,,1015.2,,Los Angeles
2021-08-03,23.4,18.3,31.1,0.0,,345.0,1.7,,1013.1,,Los Angeles
2021-08-04,23.1,18.9,28.3,0.0,,339.0,2.6,,1011.2,,Los Angeles
2021-08-05,23.8,19.4,28.9,0.0,,346.0,1.6,,1011.8,,Los Angeles
2021-08-06,23.0,19.4,27.8,0.0,,346.0,1.1,,1012.6,,Los Angeles
2021-08-07,22.3,19.4,27.2,0.0,,343.0,2.1,,1012.5,,Los Angeles
2021-08-08,22.3,19.4,26.7,0.0,,337.0,2.9,,1011.9,,Los Angeles
2021-08-09,22.8,18.9,28.3,0.0,,331.0,2.4,,1012.2,,Los Angeles
2021-08-10,22.3,17.8,28.9,0.0,,319.0,2.6,,1012.6,,Los Angeles
2021-08-11,23.8,19.4,30.6,0.0,,338.0,1.8,,1013.3,,Los Angeles
2021-08-12,25.9,21.1,32.8,0.0,,341.0,2.3,,1013.8,,Los Angeles
2021-08-13,24.7,20.6,31.1,0.0,,345.0,1.7,,1016.4,,Los Angeles
2021-08-14,23.7,20.0,30.0,0.0,,338.0,2.6,,1016.7,,Los Angeles
2021-08-15,24.0,19.4,30.0,0.0,,336.0,2.8,,1012.7,,Los Angeles
2021-08-16,24.5,20.6,30.6,0.0,,332.0,2.5,,1009.3,,Los Angeles
2021-08-17,24.0,21.1,29.4,0.0,,331.0,2.3,,1010.0,,Los Angeles
2021-08-18,22.8,20.0,25.6,0.2,,347.0,2.4,,1011.6,,Los Angeles
2021-08-19,22.2,19.4,26.1,0.0,,327.0,3.6,,1012.0,,Los Angeles
2021-08-20,21.3,18.9,25.0,0.0,,312.0,2.9,,1010.1,,Los Angeles
2021-08-21,20.5,18.3,23.9,0.0,,322.0,2.6,,1009.1,,Los Angeles
2021-08-22,20.1,17.2,23.3,0.0,,326.0,3.3,,1009.6,,Los Angeles
2021-08-23,20.4,17.2,25.0,0.0,,340.0,1.8,,1010.9,,Los Angeles
2021-08-24,20.4,16.7,25.0,0.0,,316.0,3.4,,1012.7,,Los Angeles
2021-08-25,21.7,17.2,27.8,0.0,,345.0,1.3,,1013.0,,Los Angeles
2021-08-26,23.5,18.3,32.2,0.0,,336.0,2.3,,1010.0,,Los Angeles
2021-08-27,22.4,16.7,29.4,0.0,,332.0,2.4,,1006.5,,Los Angeles
2021-08-28,20.6,16.1,27.2,0.0,,326.0,2.6,,1007.6,,Los Angeles
2021-08-29,20.2,16.1,25.6,0.0,,331.0,3.2,,1007.8,,Los Angeles
2021-08-30,20.7,17.2,26.7,0.0,,318.0,3.1,,1007.8,,Los Angeles
2021-08-31,20.2,18.3,23.9,0.0,,345.0,1.5,,1008.2,,Los Angeles
2021-09-01,21.2,18.9,24.4,0.0,,343.0,2.0,,1010.3,,Los Angeles
2021-09-02,20.3,17.2,23.9,0.0,,340.0,1.9,,1012.6,,Los Angeles
2021-09-03,20.0,17.2,25.0,0.0,,331.0,2.2,,1012.3,,Los Angeles
2021-09-04,22.8,16.1,30.6,0.0,,332.0,2.5,,1011.2,,Los Angeles
2021-09-05,24.2,17.2,33.9,0.0,,347.0,2.3,,1010.4,,Los Angeles
2021-09-06,23.5,20.0,30.0,0.0,,12.0,2.6,,1012.8,,Los Angeles
2021-09-07,23.1,20.0,28.9,0.0,,336.0,2.7,,1013.2,,Los Angeles
2021-09-08,21.4,18.3,27.8,0.0,,333.0,2.5,,1011.2,,Los Angeles
2021-09-09,22.9,17.8,31.1,0.0,,309.0,3.4,,1010.6,,Los Angeles
2021-09-10,22.6,18.3,28.3,0.3,,321.0,3.0,,1012.4,,Los Angeles
2021-09-11,23.7,19.4,31.1,0.0,,336.0,2.3,,1013.0,,Los Angeles
2021-09-12,21.6,17.2,28.3,0.0,,331.0,2.1,,1012.1,,Los Angeles
2021-09-13,19.3,15.0,26.1,0.0,,342.0,2.2,,1011.2,,Los Angeles
2021-09-14,18.9,13.9,25.6,0.0,,332.0,2.3,,1012.5,,Los Angeles
2021-09-15,19.0,16.1,23.9,0.0,,320.0,2.8,,1012.5,,Los Angeles
2021-09-16,18.4,16.1,22.8,0.0,,340.0,1.5,,1011.5,,Los Angeles
2021-09-17,18.7,15.6,23.9,0.0,,332.0,2.9,,1014.7,,Los Angeles
2021-09-18,18.1,15.0,22.8,0.0,,322.0,3.9,,1016.6,,Los Angeles
2021-09-19,18.9,15.0,24.4,0.0,,347.0,1.3,,1014.0,,Los Angeles
2021-09-20,21.3,16.7,28.9,0.0,,348.0,1.2,,1012.4,,Los Angeles
2021-09-21,24.3,17.8,33.9,0.0,,345.0,1.8,,1016.4,,Los Angeles
2021-09-22,24.1,19.4,30.6,0.0,,336.0,1.9,,1016.2,,Los Angeles
2021-09-23,20.4,16.7,26.1,0.0,,345.0,1.2,,1012.3,,Los Angeles
2021-09-24,18.9,15.6,23.9,0.0,,344.0,1.6,,1013.4,,Los Angeles
2021-09-25,18.9,16.1,23.3,0.0,,303.0,4.0,,1014.7,,Los Angeles
2021-09-26,18.0,17.2,20.0,0.0,,331.0,2.9,,1016.3,,Los Angeles
2021-09-27,18.2,17.2,20.0,0.0,,350.0,1.2,,1016.0,,Los Angeles
2021-09-28,18.8,17.2,21.7,0.0,,337.0,2.2,,1013.0,,Los Angeles
2021-09-29,18.9,15.0,22.8,0.0,,341.0,2.4,,1012.2,,Los Angeles
2021-09-30,21.5,14.4,29.4,0.0,,341.0,2.0,,1012.4,,Los Angeles
2021-10-01,22.3,15.6,31.7,0.0,,354.0,1.8,,1013.2,,Los Angeles
2021-10-02,23.2,14.4,32.2,0.0,,340.0,3.1,,1013.6,,Los Angeles
2021-10-03,24.1,16.1,33.3,0.0,,341.0,1.5,,1012.3,,Los Angeles
2021-10-04,22.7,18.9,30.0,2.5,,348.0,1.3,,1012.2,,Los Angeles
2021-10-05,21.7,18.3,26.7,0.9,,320.0,3.4,,1013.8,,Los Angeles
2021-10-06,18.9,17.2,22.2,0.0,,331.0,2.1,,1015.2,,Los Angeles
2021-10-07,18.9,17.8,21.1,0.0,,354.0,0.5,,1015.9,,Los Angeles
2021-10-08,18.1,16.1,20.0,0.7,,318.0,3.3,,1017.1,,Los Angeles
2021-10-09,17.6,13.3,21.7,0.0,,342.0,4.4,,1017.0,,Los Angeles
2021-10-10,18.7,12.8,25.6,0.0,,338.0,2.5,,1014.8,,Los Angeles
2021-10-11,18.0,13.9,21.7,0.0,,347.0,4.6,,1007.4,,Los Angeles
2021-10-12,17.0,14.4,21.1,0.0,,318.0,6.2,,1011.4,,Los Angeles
2021-10-13,16.3,10.6,22.8,0.0,,337.0,2.7,,1013.4,,Los Angeles
2021-10-14,17.5,11.7,23.9,0.0,,347.0,1.8,,1015.0,,Los Angeles
2021-10-15,21.1,13.3,30.6,0.0,,351.0,1.3,,1016.4,,Los Angeles
2021-10-16,21.8,14.4,30.0,0.0,,348.0,2.5,,1014.5,,Los Angeles
2021-10-17,17.4,12.8,23.3,0.0,,336.0,3.0,,1014.5,,Los Angeles
2021-10-18,16.4,14.4,18.9,0.9,,319.0,4.2,,1014.1,,Los Angeles
2021-10-19,15.7,11.7,20.6,0.0,,342.0,2.6,,1016.0,,Los Angeles
2021-10-20,16.1,11.7,21.1,0.0,,345.0,1.9,,1018.3,,Los Angeles
2021-10-21,17.0,11.7,24.4,0.0,,344.0,1.6,,1018.3,,Los Angeles
2021-10-22,16.4,13.9,19.4,0.0,,332.0,2.4,,1015.6,,Los Angeles
2021-10-23,17.2,15.6,20.0,1.3,,4.0,2.6,,1012.1,,Los Angeles
2021-10-24,17.2,15.0,21.7,0.0,,356.0,1.1,,1012.6,,Los Angeles
2021-10-25,14.8,12.2,16.1,6.5,,15.0,4.0,,1012.4,,Los Angeles
2021-10-26,15.1,10.6,20.0,0.0,,357.0,1.8,,1018.0,,Los Angeles
2021-10-27,18.4,11.7,27.2,0.0,,351.0,1.3,,1019.2,,Los Angeles
2021-10-28,21.6,14.4,31.1,0.0,,345.0,1.4,,1015.6,,Los Angeles
2021-10-29,21.1,16.1,28.9,0.0,,349.0,1.6,,1012.2,,Los Angeles
2021-10-30,16.8,14.4,21.7,0.0,,341.0,1.8,,1013.6,,Los Angeles
2021-10-31,16.6,15.0,20.0,0.0,,359.0,1.1,,1015.3,,Los Angeles
2021-11-01,15.4,13.3,18.3,0.0,,354.0,0.9,,1018.9,,Los Angeles
2021-11-02,14.9,12.2,19.4,0.0,,357.0,1.7,,1020.3,,Los Angeles
2021-11-03,16.2,13.3,21.1,0.0,,345.0,1.6,,1017.5,,Los Angeles
2021-11-04,16.9,14.4,21.1,0.0,,349.0,0.9,,1015.2,,Los Angeles
2021-11-05,16.1,13.3,22.2,0.0,,348.0,1.4,,1014.5,,Los Angeles
2021-11-06,15.3,13.3,18.9,0.0,,350.0,2.8,,1016.7,,Los Angeles
2021-11-07,14.3,12.8,18.3,0.0,,348.0,2.5,,1016.4,,Los Angeles
2021-11-08,15.6,12.8,20.6,0.0,,359.0,2.7,,1017.9,,Los Angeles
2021-11-09,15.8,13.3,18.9,0.0,,336.0,2.9,,1021.9,,Los Angeles
2021-11-10,17.5,15.0,22.8,0.0,,359.0,1.4,,1019.1,,Los Angeles
2021-11-11,20.8,13.3,29.4,0.0,,351.0,1.0,,1017.2,,Los Angeles
2021-11-12,22.6,15.0,31.7,0.0,,359.0,0.8,,1016.8,,Los Angeles
2021-11-13,23.0,16.7,31.7,0.0,,354.0,2.0,,1016.6,,Los Angeles
2021-11-14,21.1,13.9,31.1,0.0,,348.0,1.1,,1017.4,,Los Angeles
2021-11-15,18.2,13.3,26.7,0.0,,343.0,1.8,,1017.9,,Los Angeles
2021-11-16,15.3,13.3,18.9,0.0,,349.0,1.4,,1016.0,,Los Angeles
2021-11-17,15.5,13.3,20.0,0.0,,333.0,2.7,,1016.6,,Los Angeles
2021-11-18,14.4,11.1,18.3,0.0,,348.0,1.1,,1018.6,,Los Angeles
2021-11-19,15.0,13.9,18.9,0.0,,350.0,1.1,,1018.4,,Los Angeles
2021-11-20,14.9,13.3,18.3,0.0,,350.0,1.2,,1017.6,,Los Angeles
2021-11-21,18.5,10.6,28.9,0.0,,4.0,1.0,,1018.0,,Los Angeles
2021-11-22,19.8,12.2,27.8,0.0,,4.0,1.7,,1016.7,,Los Angeles
2021-11-23,17.9,13.9,23.3,0.0,,4.0,1.1,,1013.8,,Los Angeles
2021-11-24,16.6,11.7,21.7,0.0,,354.0,3.2,,1017.6,,Los Angeles
2021-11-25,16.0,8.9,24.4,0.0,,357.0,0.3,,1022.9,,Los Angeles
2021-11-26,15.5,8.3,23.9,0.0,,350.0,1.1,,1019.1,,Los Angeles
2021-11-27,16.7,10.0,25.0,0.0,,358.0,1.8,,1018.0,,Los Angeles
2021-11-28,16.0,9.4,23.9,0.0,,350.0,1.1,,1020.3,,Los Angeles
2021-11-29,16.2,10.0,24.4,0.0,,357.0,1.1,,1017.4,,Los Angeles
2021-11-30,14.1,9.4,20.0,0.0,,357.0,0.3,,1016.4,,Los Angeles
2021-12-01,14.0,9.4,21.7,0.0,,355.0,0.5,,1017.6,,Los Angeles
2021-12-02,13.0,11.1,16.7,0.0,,348.0,1.3,,1019.3,,Los Angeles
2021-12-03,13.6,12.2,17.2,0.0,,348.0,1.4,,1019.1,,Los Angeles
2021-12-04,13.9,12.2,17.2,0.0,,349.0,1.6,,1020.1,,Los Angeles
2021-12-05,13.3,11.1,17.8,0.0,,8.0,1.1,,1018.6,,Los Angeles
2021-12-06,13.8,8.9,18.9,0.0,,4.0,0.5,,1016.7,,Los Angeles
2021-12-07,15.1,12.8,17.2,1.7,,28.0,2.7,,1014.8,,Los Angeles
2021-12-08,14.2,10.6,18.3,0.0,,351.0,1.5,,1016.0,,Los Angeles
2021-12-09,13.6,11.7,15.0,2.4,,331.0,3.2,,1013.8,,Los Angeles
2021-12-10,12.4,8.3,16.1,0.0,,12.0,1.8,,1018.8,,Los Angeles
2021-12-11,12.6,8.3,18.9,0.0,,1.0,2.4,,1020.6,,Los Angeles
2021-12-12,11.8,6.7,17.2,0.0,,354.0,1.1,,1016.9,,Los Angeles
2021-12-13,12.2,8.3,14.4,0.2,,72.0,5.2,,1018.4,,Los Angeles
2021-12-14,10.9,6.1,13.9,23.6,,338.0,6.7,,1014.1,,Los Angeles
2021-12-15,8.3,3.9,12.8,0.0,,359.0,1.7,,1022.7,,Los Angeles
2021-12-16,9.7,5.0,14.4,0.9,,20.0,2.0,,1020.1,,Los Angeles
2021-12-17,12.2,7.8,18.9,0.0,,5.0,0.5,,1019.5,,Los Angeles
2021-12-18,12.2,6.1,20.0,0.0,,355.0,1.0,,1020.4,,Los Angeles
2021-12-19,11.8,5.6,17.8,0.0,,1.0,2.0,,1019.4,,Los Angeles
2021-12-20,11.2,5.0,18.3,0.0,,0.0,0.0,,1019.9,,Los Angeles
2021-12-21,13.6,10.6,20.0,0.0,,360.0,0.5,,1019.3,,Los Angeles
2021-12-22,13.5,8.3,17.8,0.0,,357.0,0.2,,1017.7,,Los Angeles
2021-12-23,12.5,11.7,13.9,26.6,,70.0,7.6,,1014.5,,Los Angeles
2021-12-24,13.1,11.1,15.6,13.0,,335.0,3.5,,1011.6,,Los Angeles
2021-12-25,11.5,10.0,13.3,0.0,,20.0,2.3,,1015.8,,Los Angeles
2021-12-26,10.5,6.7,13.9,0.0,,354.0,1.3,,1017.5,,Los Angeles
2021-12-27,9.5,6.1,12.2,0.0,,7.0,2.1,,1015.7,,Los Angeles
2021-12-28,9.2,6.1,12.8,0.0,,6.0,1.7,,1011.1,,Los Angeles
2021-12-29,9.7,7.8,11.7,26.5,,73.0,6.4,,1011.8,,Los Angeles
2021-12-30,11.5,10.6,12.2,46.5,,71.0,8.8,,1010.3,,Los Angeles
2021-12-31,11.4,7.8,15.0,0.0,,356.0,2.0,,1007.2,,Los Angeles
2022-01-01,11.3,8.3,16.1,0.0,,1.0,1.6,,1019.0,,Los Angeles
2022-01-02,11.0,6.7,17.8,0.0,,11.0,3.0,,1023.9,,Los Angeles
2022-01-03,10.7,6.1,16.1,0.0,,353.0,2.3,,1022.5,,Los Angeles
2022-01-04,10.4,6.1,16.7,0.0,,357.0,0.3,,1022.8,,Los Angeles
2022-01-05,12.3,6.7,19.4,0.0,,354.0,0.5,,1018.0,,Los Angeles
2022-01-06,13.3,7.8,21.7,0.0,,357.0,0.2,,1014.1,,Los Angeles
2022-01-07,11.4,9.4,13.3,0.0,,7.0,1.2,,1013.6,,Los Angeles
2022-01-08,12.9,9.4,16.7,0.0,,2.0,1.3,,1017.3,,Los Angeles
2022-01-09,14.2,8.3,23.3,0.0,,1.0,0.2,,1023.4,,Los Angeles
2022-01-10,15.7,11.1,22.2,0.0,,0.0,2.2,,1025.3,,Los Angeles
2022-01-11,16.6,10.0,25.6,0.0,,9.0,2.1,,1023.2,,Los Angeles
2022-01-12,15.8,8.3,24.4,0.0,,2.0,0.8,,1022.5,,Los Angeles
2022-01-13,16.5,13.9,20.6,0.0,,355.0,1.2,,1021.5,,Los Angeles
2022-01-14,16.0,10.6,22.8,0.0,,355.0,0.9,,1018.8,,Los Angeles
2022-01-15,15.7,12.2,20.0,3.6,,354.0,0.8,,1020.1,,Los Angeles
2022-01-16,18.6,15.6,23.3,0.0,,3.0,2.1,,1017.4,,Los Angeles
2022-01-17,15.7,13.9,17.8,6.9,,17.0,1.7,,1017.4,,Los Angeles
2022-01-18,15.2,13.3,18.3,0.0,,344.0,1.4,,1018.1,,Los Angeles
2022-01-19,13.9,11.7,17.2,0.0,,351.0,0.8,,1020.7,,Los Angeles
2022-01-20,15.0,8.3,23.3,0.0,,341.0,2.0,,1022.2,,Los Angeles
2022-01-21,15.4,8.3,21.1,0.0,,5.0,2.8,,1016.2,,Los Angeles
2022-01-22,17.0,10.6,22.2,0.0,,356.0,4.7,,1016.6,,Los Angeles
2022-01-23,15.6,10.0,22.2,0.0,,351.0,3.0,,1020.0,,Los Angeles
2022-01-24,14.6,8.3,21.0,0.0,,355.0,1.8,,1017.2,,Los Angeles
2022-01-25,13.4,8.3,19.4,0.0,,357.0,1.6,,1015.2,,Los Angeles
2022-01-26,13.7,7.2,21.1,0.0,,359.0,0.7,,1018.8,,Los Angeles
2022-01-27,14.3,8.9,21.1,0.0,,357.0,1.4,,1021.1,,Los Angeles
2022-01-28,15.0,7.8,22.2,0.0,,5.0,2.8,,1022.8,,Los Angeles
2022-01-29,14.7,11.1,19.4,0.0,,7.0,1.4,,1019.5,,Los Angeles
2022-01-30,13.3,6.7,20.6,0.0,,355.0,2.8,,1020.0,,Los Angeles
2022-01-31,12.0,1.7,17.2,0.0,,0.0,0.9,,1018.2,,Los Angeles
2022-02-01,13.2,11.1,17.2,0.0,,14.0,3.5,,1011.9,,Los Angeles
2022-02-02,12.4,7.2,18.4,0.0,,352.0,2.6,,1015.3,,Los Angeles
2022-02-03,12.1,5.6,18.3,0.0,,347.0,2.8,,1022.6,,Los Angeles
2022-02-04,12.9,6.7,20.0,0.0,,354.0,2.3,,1026.2,,Los Angeles
2022-02-05,13.4,6.1,21.1,0.0,,353.0,2.2,,1021.8,,Los Angeles
2022-02-06,14.8,5.5,24.9,0.0,,1.0,3.4,,1020.8,,Los Angeles
2022-02-07,16.0,8.3,25.0,0.0,,350.0,3.9,,1023.5,,Los Angeles
2022-02-08,17.7,11.1,25.6,0.0,,350.0,3.4,,1020.5,,Los Angeles
2022-02-09,18.5,10.6,28.0,0.0,,334.0,6.0,,1017.2,,Los Angeles
2022-02-10,20.0,13.0,28.0,0.0,,18.0,6.8,,1016.8,,Los Angeles
2022-02-11,18.9,12.0,27.0,0.0,,22.0,6.8,,1015.6,,Los Angeles
2022-02-12,19.7,11.0,29.0,0.0,,20.0,8.1,,1018.7,,Los Angeles
2022-02-13,19.8,13.0,28.0,0.0,,1.0,7.7,,1020.7,,Los Angeles
2022-02-14,15.8,11.0,24.0,0.0,,110.0,8.8,,1016.5,,Los Angeles
2022-02-15,12.7,10.0,15.0,0.7,,129.0,9.4,,1010.5,,Los Angeles
2022-02-16,12.4,8.0,17.0,0.0,,127.0,8.3,,1015.5,,Los Angeles
2022-02-17,14.2,8.0,21.0,0.0,,344.0,9.1,,1023.2,,Los Angeles
2022-02-18,14.1,5.9,21.0,0.0,,350.0,8.0,,1022.2,,Los Angeles
2022-02-19,15.5,9.0,24.7,0.0,,350.0,8.6,,1017.6,,Los Angeles
